   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 copy.py:220(_deepcopy_tuple)
        1    0.000    0.000    0.000    0.000 copy.py:221(<listcomp>)
      411    0.000    0.000    0.001    0.000 copy.py:269(_reconstruct)
      771    0.001    0.000    0.004    0.000 copy.py:66(copy)
      411    0.000    0.000    0.000    0.000 copyreg.py:87(__newobj__)
       15    0.000    0.000    0.000    0.000 copyreg.py:96(_slotnames)
       72    0.003    0.000    1.137    0.016 core.py:1002(build)
       72    0.001    0.000    0.117    0.002 core.py:1035(call)
        1    0.000    0.000    0.190    0.190 core.py:12(<module>)
        1    0.000    0.000    0.190    0.190 core.py:158(load_base_library)
        1    0.000    0.000    0.000    0.000 core.py:164(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 core.py:171(update_user_library)
        1    0.000    0.000    0.190    0.190 core.py:179(read_style_directory)
        1    0.000    0.000    0.000    0.000 core.py:214(reload_library)
       12    0.000    0.000    0.093    0.008 core.py:300(flatten)
       12    0.000    0.000    0.003    0.000 core.py:569(__init__)
       12    0.000    0.000    0.072    0.006 core.py:574(call)
        8    0.000    0.000    0.000    0.000 core.py:588(filled)
       12    0.000    0.000    0.001    0.000 core.py:590(compute_output_shape)
        2    0.000    0.000    0.000    0.000 core.py:672(getdata)
       72    0.001    0.000    0.031    0.000 core.py:85(__init__)
       72    0.001    0.000    0.031    0.000 core.py:972(__init__)
        3    0.000    0.000    0.000    0.000 csv.py:108(__next__)
        1    0.000    0.000    0.000    0.000 csv.py:132(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:142(writeheader)
        3    0.000    0.000    0.000    0.000 csv.py:146(_dict_to_list)
        9    0.000    0.000    0.000    0.000 csv.py:152(<genexpr>)
        3    0.000    0.000    0.000    0.000 csv.py:154(writerow)
        1    0.000    0.000    0.000    0.000 csv.py:82(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:91(__iter__)
        5    0.000    0.000    0.000    0.000 csv.py:94(fieldnames)
       16    0.000    0.000    0.000    0.000 cycler.py:112(__init__)
       97    0.000    0.000    0.000    0.000 cycler.py:138(keys)
       17    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
       16    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
      130    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
       29    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
      252    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
       27    0.000    0.000    0.000    0.000 cycler.py:349(by_key)
       54    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
        1    0.000    0.000    0.000    0.000 cycler.py:41(<module>)
       16    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
       16    0.000    0.000    0.000    0.000 cycler.py:529(_cycler)
       16    0.000    0.000    0.000    0.000 cycler.py:55(_process_keys)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.000    0.000 dataclasses.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dataclasses.py:1001(wrap)
        1    0.000    0.000    0.001    0.001 dataclasses.py:1159(make_dataclass)
        1    0.000    0.000    0.000    0.000 dataclasses.py:1220(<lambda>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:155(FrozenInstanceError)
        1    0.000    0.000    0.000    0.000 dataclasses.py:160(_HAS_DEFAULT_FACTORY_CLASS)
        1    0.000    0.000    0.000    0.000 dataclasses.py:167(_MISSING_TYPE)
        1    0.000    0.000    0.000    0.000 dataclasses.py:176(_FIELD_BASE)
        3    0.000    0.000    0.000    0.000 dataclasses.py:177(__init__)
        1    0.000    0.000    0.000    0.000 dataclasses.py:202(_InitVarMeta)
        1    0.000    0.000    0.000    0.000 dataclasses.py:206(InitVar)
        1    0.000    0.000    0.000    0.000 dataclasses.py:220(Field)
        4    0.000    0.000    0.000    0.000 dataclasses.py:233(__init__)
        1    0.000    0.000    0.000    0.000 dataclasses.py:278(_DataclassParams)
        1    0.000    0.000    0.000    0.000 dataclasses.py:287(__init__)
        4    0.000    0.000    0.000    0.000 dataclasses.py:309(field)
        2    0.000    0.000    0.000    0.000 dataclasses.py:331(_tuple_str)
        2    0.000    0.000    0.000    0.000 dataclasses.py:340(<listcomp>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:345(_recursive_repr)
        3    0.000    0.000    0.000    0.000 dataclasses.py:364(_create_fn)
       11    0.000    0.000    0.000    0.000 dataclasses.py:378(<genexpr>)
        4    0.000    0.000    0.000    0.000 dataclasses.py:391(_field_assign)
        4    0.000    0.000    0.000    0.000 dataclasses.py:403(_field_init)
        4    0.000    0.000    0.000    0.000 dataclasses.py:457(_init_param)
        1    0.000    0.000    0.000    0.000 dataclasses.py:476(_init_fn)
        1    0.000    0.000    0.000    0.000 dataclasses.py:494(<dictcomp>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:519(<listcomp>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:526(_repr_fn)
        1    0.000    0.000    0.000    0.000 dataclasses.py:530(<listcomp>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:562(_cmp_fn)
        4    0.000    0.000    0.000    0.000 dataclasses.py:584(_is_classvar)
        4    0.000    0.000    0.000    0.000 dataclasses.py:592(_is_initvar)
        8    0.000    0.000    0.000    0.000 dataclasses.py:598(_is_type)
        4    0.000    0.000    0.000    0.000 dataclasses.py:657(_get_field)
        3    0.000    0.000    0.000    0.000 dataclasses.py:739(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 dataclasses.py:753(_hash_set_none)
        1    0.000    0.000    0.001    0.001 dataclasses.py:795(_process_class)
        1    0.000    0.000    0.000    0.000 dataclasses.py:849(<listcomp>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:910(<listcomp>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:926(<listcomp>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:929(<listcomp>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:935(<listcomp>)
        1    0.000    0.000    0.001    0.001 dataclasses.py:987(dataclass)
        1    0.000    0.000    0.000    0.000 dates.py:1089(DateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1161(RRuleLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1231(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1468(YearLocator)
        1    0.000    0.000    0.005    0.005 dates.py:149(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1533(MonthLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1558(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1586(DayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1612(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1632(MinuteLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1652(SecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1672(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1830(DateConverter)
        3    0.000    0.000    0.000    0.000 dates.py:1838(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:1890(ConciseDateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:1917(_rcParam_helper)
        2    0.000    0.000    0.000    0.000 dates.py:1927(set_converter)
        1    0.000    0.000    0.000    0.000 dates.py:1935(set_int_mult)
        3    0.000    0.000    0.000    0.000 dates.py:1941(register_converters)
        1    0.000    0.000    0.000    0.000 dates.py:582(DateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:620(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:647(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:864(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:984(rrulewrapper)
     4000    0.008    0.000    0.018    0.000 dealer.py:18(__init__)
     4000    0.006    0.000    0.032    0.000 dealer.py:31(shuffle)
     4000    0.036    0.000    0.580    0.000 dealer.py:36(deal_cards)
     4000    0.011    0.000    0.622    0.000 dealer.py:50(deal_cards_and_determine_role)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        2    0.000    0.000    0.007    0.003 decoder.py:332(decode)
        2    0.002    0.001    0.007    0.003 decoder.py:343(raw_decode)
        4    0.000    0.000    0.000    0.000 decorator_utils.py:24(get_qualified_name)
        1    0.000    0.000    0.000    0.000 decorators.py:24(flag_calls)
        1    0.000    0.000    0.000    0.000 decorators.py:41(wrapper)
        1    0.000    0.000    0.000    0.000 deep_cfr_agent.py:30(<module>)
        1    0.000    0.000    0.000    0.000 deep_cfr_agent.py:458(FixedSizeRingBuffer)
        1    0.000    0.000    0.000    0.000 deep_cfr_agent.py:52(DeepCFR)
        4    0.000    0.000    0.000    0.000 deprecation.py:100(_call_location)
        1    0.000    0.000    0.000    0.000 deprecation.py:11(<module>)
      172    0.000    0.000    0.000    0.000 deprecation.py:121(deprecated)
      172    0.001    0.000    0.005    0.000 deprecation.py:183(deprecate)
        1    0.000    0.000    0.000    0.000 deprecation.py:19(MatplotlibDeprecationWarning)
       41    0.000    0.000    0.000    0.000 deprecation.py:194(finalize)
       46    0.000    0.000    0.000    0.000 deprecation.py:208(_deprecated_property)
       40    0.000    0.000    0.000    0.000 deprecation.py:225(__set_name__)
       46    0.000    0.000    0.000    0.000 deprecation.py:230(finalize)
       85    0.000    0.000    0.001    0.000 deprecation.py:241(finalize)
        8    0.000    0.000    0.000    0.000 deprecation.py:246(emit_warning)
        8    0.000    0.000    0.000    0.000 deprecation.py:252(wrapper)
        1    0.000    0.000    0.000    0.000 deprecation.py:274(deprecate_privatize_attribute)
        6    0.000    0.000    0.000    0.000 deprecation.py:289(__init__)
        6    0.000    0.000    0.000    0.000 deprecation.py:292(__set_name__)
       17    0.000    0.000    0.001    0.000 deprecation.py:297(rename_parameter)
2960/2936    0.009    0.000    2.260    0.001 deprecation.py:311(new_func)
       14    0.000    0.000    0.000    0.000 deprecation.py:327(wrapper)
        1    0.000    0.000    0.000    0.000 deprecation.py:345(_deprecated_parameter_class)
       88    0.000    0.000    0.004    0.000 deprecation.py:353(delete_parameter)
       14    0.000    0.000    0.000    0.000 deprecation.py:37(_generate_deprecation_warning)
       60    0.000    0.000    0.000    0.000 deprecation.py:385(<genexpr>)
       34    0.000    0.000    0.000    0.000 deprecation.py:393(<listcomp>)
  582/137    0.002    0.000    0.131    0.001 deprecation.py:404(wrapper)
     1746    0.000    0.000    0.000    0.000 deprecation.py:419(<genexpr>)
       15    0.000    0.000    0.001    0.000 deprecation.py:436(make_keyword_only)
        8    0.000    0.000    0.000    0.000 deprecation.py:453(<listcomp>)
        8    0.000    0.000    0.000    0.000 deprecation.py:456(<listcomp>)
      3/1    0.000    0.000    0.047    0.047 deprecation.py:459(wrapper)
7309/6817    0.052    0.000    3.818    0.001 deprecation.py:473(new_func)
       99    0.000    0.000    0.000    0.000 deprecation.py:476(deprecate_method_override)
        8    0.000    0.000    0.000    0.000 deprecation.py:518(suppress_matplotlib_deprecation_warning)
     2237    0.001    0.000    0.001    0.000 deprecation.py:583(deprecated_argument_lookup)
       14    0.000    0.000    0.001    0.000 deprecation.py:65(warn_deprecated)
        2    0.000    0.000    0.000    0.000 device.py:115(__init__)
        1    0.000    0.000    0.000    0.000 device.py:124(__call__)
        3    0.000    0.000    0.000    0.000 device.py:133(shortcut_string_merge)
      359    0.001    0.000    0.001    0.000 device.py:172(is_null_merge)
      359    0.001    0.000    0.001    0.000 device.py:67(merge_device)
        3    0.000    0.000    0.000    0.000 device_spec.py:123(from_string)
        1    0.000    0.000    0.000    0.000 device_spec.py:193(make_merged_spec)
        2    0.000    0.000    0.000    0.000 device_spec.py:241(job)
        2    0.000    0.000    0.000    0.000 device_spec.py:245(replica)
        2    0.000    0.000    0.000    0.000 device_spec.py:249(task)
        2    0.000    0.000    0.000    0.000 device_spec.py:253(device_type)
        2    0.000    0.000    0.000    0.000 device_spec.py:257(device_index)
        1    0.000    0.000    0.000    0.000 device_spec.py:261(_get_combined_properties)
        3    0.000    0.000    0.000    0.000 device_spec.py:281(_string_to_components)
        1    0.000    0.000    0.000    0.000 device_spec.py:301(<listcomp>)
        8    0.000    0.000    0.000    0.000 device_spec.py:31(_as_str_or_none)
        4    0.000    0.000    0.000    0.000 device_spec.py:332(_components_to_string)
       12    0.000    0.000    0.000    0.000 device_spec.py:35(_as_int_or_none)
        4    0.000    0.000    0.000    0.000 device_spec.py:39(_as_device_str_or_none)
        4    0.000    0.000    0.000    0.000 device_spec.py:408(__hash__)
      364    0.000    0.000    0.000    0.000 device_spec.py:413(to_string)
        4    0.000    0.000    0.000    0.000 device_spec.py:92(__init__)
2910/2894    0.003    0.000    1.086    0.000 dispatch.py:177(wrapper)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:1309(__init__)
       12    0.000    0.000    0.000    0.000 distribute_lib.py:172(get_loss_reduction)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:1883(__init__)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:1967(strategy)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:2051(__init__)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:2102(__init__)
      360    0.001    0.000    0.007    0.000 distribute_lib.py:2110(colocate_vars_with)
      360    0.000    0.000    0.002    0.000 distribute_lib.py:249(_require_strategy_scope_extended)
